CustomerID,SignupDate,Age,Gender,MonthlySpend,TenureMonths,PaymentMethod,ContractType,SupportCalls,LoginsPerMonth,Churn
1093,2022-07-23,35,Male,107.6,16,Credit Card,Month-to-month,3,33,No
1094,2022-05-03,36,Female,70.11,30,Credit Card,Annual,6,6,No
1095,2022-03-23,83,Male,72.53,16,Bank Transfer,Two-year,10,5,Yes
1096,2020-08-23,81,Female,62.13,2,Debit Card,Month-to-month,2,32,No
1097,2020-03-16,80,Male,25.68,9,PayPal,Two-year,10,20,Yes
1098,2022-12-28,73,Female,67.12,28,Debit Card,Two-year,9,9,Yes
1099,2021-09-03,64,Male,77.2,14,Bank Transfer,Two-year,8,11,No
1100,2022-10-26,63,Female,149.61,27,PayPal,Annual,9,43,Yes
1101,2022-04-26,28,Female,27.73,9,Bank Transfer,Month-to-month,4,42,No
1102,2022-09-02,53,Female,128.82,24,PayPal,Two-year,4,32,No
1103,2022-03-02,57,Female,138.39,28,Debit Card,Month-to-month,4,46,No
1104,2021-01-07,51,Male,26.8,2,PayPal,Two-year,8,18,No
1105,2022-11-09,44,Female,149.45,22,Debit Card,Annual,0,4,No
1106,2021-03-21,35,Female,122.39,31,PayPal,Month-to-month,3,38,Yes
1107,2022-11-09,78,Male,77.26,35,PayPal,Annual,6,30,Yes
1108,2022-02-07,45,Male,68.36,23,Debit Card,Annual,1,10,Yes
1109,2022-10-27,52,Male,73.49,8,Debit Card,Two-year,4,10,No
1110,2021-11-10,81,Female,26.35,25,PayPal,Annual,10,26,Yes
1111,2022-06-02,34,Female,21.33,33,PayPal,Annual,5,38,No
1112,2021-07-13,19,Female,91.36,35,Debit Card,Two-year,1,30,No
1113,2020-07-21,72,Male,35.17,34,Bank Transfer,Month-to-month,3,35,No
1114,2021-10-04,62,Female,104.08,17,Credit Card,Annual,9,21,No
1115,2022-06-04,65,Male,52.4,1,Debit Card,Annual,10,19,No
1116,2022-05-16,40,Female,91.25,31,PayPal,Annual,2,2,Yes
1117,2020-07-09,80,Male,70.32,35,PayPal,Month-to-month,5,4,No
1118,2020-02-02,30,Female,140.53,12,Bank Transfer,Two-year,7,47,No
1119,2021-10-07,23,Male,134.77,6,Credit Card,Annual,10,21,Yes
1120,2021-07-06,24,Female,83.88,3,Debit Card,Month-to-month,5,38,No
1121,2021-06-03,18,Male,122.36,26,Debit Card,Month-to-month,2,37,No
1122,2021-05-28,38,Female,85.1,1,Credit Card,Month-to-month,3,16,No
1123,2021-09-18,75,Female,145.22,16,PayPal,Month-to-month,4,37,No
1124,2021-01-19,75,Male,139.24,4,Credit Card,Two-year,8,9,No
1125,2022-12-22,22,Male,28.77,36,Bank Transfer,Month-to-month,10,6,Yes
1126,2021-03-13,31,Female,38.42,25,Bank Transfer,Two-year,0,3,No
1127,2020-10-03,85,Male,84.37,36,Credit Card,Month-to-month,4,19,No
1128,2022-03-22,52,Male,146.73,21,Bank Transfer,Two-year,1,50,No
1129,2020-04-25,65,Female,139.1,14,Credit Card,Annual,6,38,No
1130,2020-06-23,36,Male,77.72,4,Debit Card,Annual,9,48,No
1131,2021-03-19,42,Female,50.25,7,Debit Card,Month-to-month,7,29,No
1132,2020-01-07,72,Male,96.34,2,Debit Card,Annual,5,36,Yes
1133,2022-03-03,41,Female,115.84,5,Credit Card,Annual,6,4,Yes
1134,2022-04-06,26,Female,39.33,7,Bank Transfer,Two-year,2,25,No
1135,2020-07-08,79,Female,138.6,3,Credit Card,Month-to-month,8,31,No
1136,2020-04-24,74,Male,70.19,21,Bank Transfer,Two-year,6,48,No
1137,2021-02-03,33,Female,104.69,22,Credit Card,Annual,1,38,No
1138,2022-04-18,21,Male,79.31,22,Credit Card,Month-to-month,10,34,No
1139,2021-01-28,28,Male,107.67,5,Bank Transfer,Month-to-month,0,16,No
1140,2022-12-26,58,Female,26.73,8,PayPal,Month-to-month,5,26,No
1141,2021-04-15,49,Female,35.16,8,Credit Card,Month-to-month,4,7,No
1142,2020-04-23,46,Male,20.08,26,Credit Card,Annual,6,27,No
1143,2020-06-26,55,Female,107.16,12,Bank Transfer,Two-year,1,17,No
1144,2021-10-13,73,Female,54.08,27,Debit Card,Month-to-month,3,5,No
1145,2020-03-28,51,Male,146.63,30,Credit Card,Two-year,6,26,No
1146,2021-04-18,51,Female,92.08,2,Bank Transfer,Month-to-month,3,46,No
1147,2020-05-06,32,Female,55.81,34,PayPal,Annual,3,20,No
1148,2021-11-17,47,Male,106.67,22,PayPal,Annual,0,31,No
1149,2020-01-20,44,Male,102.75,26,Credit Card,Month-to-month,2,23,No
1150,2022-04-30,68,Male,28.96,34,PayPal,Annual,10,46,No
1151,2021-05-23,29,Male,146.36,35,Credit Card,Annual,9,45,No
1152,2021-10-06,78,Male,31.24,2,Debit Card,Annual,8,7,No
1153,2022-05-20,82,Male,69.83,19,Debit Card,Annual,8,22,Yes
1154,2022-02-01,74,Male,76.62,3,PayPal,Month-to-month,2,28,Yes
1155,2020-03-31,63,Male,27.47,2,Credit Card,Two-year,0,8,No
1156,2021-08-23,71,Male,80.81,6,Debit Card,Two-year,1,8,No
1157,2022-09-16,83,Male,42.81,17,Debit Card,Two-year,4,27,No
1158,2020-04-09,66,Male,72.28,8,Debit Card,Annual,0,2,No
1159,2021-12-21,79,Male,102.38,28,Credit Card,Annual,3,6,No
1160,2022-01-19,82,Male,39.73,9,Bank Transfer,Month-to-month,4,37,No
1161,2022-04-05,52,Male,86.73,27,Debit Card,Month-to-month,9,49,No
1162,2020-08-01,44,Female,142.62,16,PayPal,Two-year,6,15,No
1163,2021-01-30,57,Male,89.4,2,PayPal,Month-to-month,1,17,No
1164,2020-06-02,43,Male,41.0,15,PayPal,Annual,10,20,No
1165,2020-01-18,82,Male,135.62,17,Debit Card,Annual,9,1,No
1166,2021-07-20,49,Female,144.83,22,Debit Card,Annual,1,14,No
1167,2021-06-10,49,Female,66.76,26,Credit Card,Annual,10,44,No
1168,2021-02-18,20,Female,94.81,15,Bank Transfer,Month-to-month,9,37,No
1169,2022-04-17,31,Female,113.99,19,PayPal,Annual,3,33,No
1170,2021-12-09,22,Female,140.81,12,PayPal,Month-to-month,4,32,Yes
1171,2022-05-04,18,Female,50.66,4,Bank Transfer,Annual,1,8,No
1172,2021-01-10,42,Female,137.24,28,Bank Transfer,Two-year,9,30,No
1173,2021-03-03,51,Male,32.69,10,Credit Card,Annual,8,42,No
1174,2021-01-20,57,Female,81.99,10,PayPal,Month-to-month,4,10,No
1175,2022-05-23,59,Male,60.15,2,PayPal,Annual,4,18,No
1176,2020-03-19,79,Female,146.69,18,Credit Card,Annual,3,7,No
1177,2022-10-06,70,Male,30.74,26,PayPal,Month-to-month,5,43,No
1178,2020-06-09,43,Female,112.59,23,PayPal,Month-to-month,2,40,No
1179,2022-06-19,83,Male,117.61,25,Bank Transfer,Two-year,4,30,No
1180,2022-07-21,33,Male,31.7,13,Debit Card,Annual,2,23,Yes
1181,2020-01-06,35,Female,36.07,17,Credit Card,Two-year,6,45,No
1182,2022-10-02,75,Female,84.97,17,Debit Card,Month-to-month,7,24,No
1183,2020-07-26,50,Male,149.87,25,Credit Card,Annual,5,40,Yes
1184,2020-09-19,54,Female,66.11,36,PayPal,Month-to-month,0,35,No
1185,2020-02-07,18,Male,23.67,15,Bank Transfer,Annual,8,49,No
1186,2022-01-13,64,Female,87.03,22,Credit Card,Two-year,0,49,No
1187,2021-02-26,64,Female,56.33,31,Credit Card,Annual,8,24,No
1188,2021-04-18,23,Female,65.01,29,PayPal,Two-year,0,35,No
1189,2022-03-05,41,Female,51.11,31,Bank Transfer,Two-year,4,22,No
1190,2021-05-21,38,Male,147.41,26,Credit Card,Month-to-month,2,41,No
1191,2020-03-19,81,Male,92.46,3,Credit Card,Two-year,2,38,No
1192,2020-05-02,73,Male,36.63,33,PayPal,Month-to-month,8,13,Yes
1193,2020-05-14,63,Male,70.5,18,Credit Card,Month-to-month,2,35,Yes
1194,2020-12-10,40,Male,117.4,33,Debit Card,Two-year,1,37,No
1195,2021-08-12,59,Male,31.74,30,Debit Card,Month-to-month,8,26,No
1196,2020-12-01,27,Female,128.58,21,Credit Card,Two-year,8,30,No
1197,2021-10-31,85,Female,145.1,1,Debit Card,Month-to-month,5,7,No
1198,2022-08-24,21,Female,90.75,20,Credit Card,Month-to-month,8,42,No
1199,2020-10-01,19,Female,71.11,26,Bank Transfer,Two-year,9,50,No
1200,2021-05-28,76,Female,25.2,11,Debit Card,Two-year,3,30,Yes
1201,2022-10-22,39,Male,56.35,6,Debit Card,Month-to-month,8,27,No
1202,2020-02-28,73,Female,147.71,29,PayPal,Annual,9,37,No
1203,2021-11-28,25,Male,46.3,16,Credit Card,Annual,8,35,No
1204,2021-11-27,34,Female,28.78,31,Debit Card,Month-to-month,3,6,No
1205,2021-03-23,58,Female,29.88,13,Credit Card,Annual,7,18,No
1206,2022-05-16,22,Female,103.59,33,Credit Card,Two-year,8,2,No
1207,2020-12-18,58,Male,54.53,16,Credit Card,Month-to-month,8,16,Yes
1208,2021-04-25,72,Female,39.7,11,Credit Card,Two-year,5,6,No
1209,2021-06-09,81,Male,112.44,15,PayPal,Month-to-month,5,1,No
1210,2020-08-20,66,Male,89.31,26,PayPal,Annual,9,48,Yes
1211,2021-10-23,76,Male,25.02,7,Debit Card,Two-year,9,20,Yes
1212,2022-09-21,80,Male,36.96,18,Credit Card,Month-to-month,10,12,No
1213,2022-05-20,40,Female,82.49,29,PayPal,Annual,7,11,No
1214,2020-06-02,51,Female,94.62,34,Credit Card,Annual,0,36,No
1215,2020-07-30,46,Male,44.11,25,Debit Card,Month-to-month,10,6,No
1216,2020-06-17,43,Male,23.95,35,PayPal,Annual,1,35,No
1217,2020-07-29,84,Male,62.4,1,PayPal,Month-to-month,0,20,Yes
1218,2020-02-20,40,Male,143.04,20,Credit Card,Month-to-month,3,45,No
1219,2021-09-19,47,Female,68.04,35,Debit Card,Annual,4,47,No
1220,2021-06-15,60,Male,148.21,35,Bank Transfer,Two-year,7,5,No
1221,2020-08-17,53,Male,128.3,17,Bank Transfer,Month-to-month,3,40,No
1222,2020-10-30,70,Male,126.67,18,Bank Transfer,Two-year,5,9,No
1223,2020-01-07,56,Male,66.03,7,Bank Transfer,Annual,8,25,Yes
1224,2022-07-17,21,Female,72.92,5,PayPal,Two-year,10,30,No
1225,2022-07-01,30,Female,46.0,33,Debit Card,Month-to-month,4,48,Yes
1226,2020-01-21,58,Female,51.02,24,Debit Card,Two-year,1,41,No
1227,2022-04-20,28,Female,108.53,6,Bank Transfer,Annual,1,26,Yes
1228,2021-03-31,44,Female,93.85,10,PayPal,Two-year,5,30,No
1229,2020-09-06,60,Male,63.91,20,Bank Transfer,Two-year,3,37,Yes
1230,2022-03-09,30,Male,51.09,19,Credit Card,Annual,3,38,Yes
1231,2021-04-01,31,Female,36.69,11,PayPal,Two-year,3,10,No
1232,2021-01-13,58,Female,72.04,14,Bank Transfer,Month-to-month,10,19,No
1233,2022-10-22,31,Male,107.82,8,Credit Card,Two-year,7,37,No
1234,2022-11-08,29,Female,28.04,21,Credit Card,Annual,9,15,Yes
1235,2021-07-14,50,Female,47.46,2,Credit Card,Month-to-month,6,21,Yes
1236,2020-02-15,39,Female,66.44,28,Bank Transfer,Annual,4,36,Yes
1237,2022-05-04,40,Male,125.07,20,PayPal,Month-to-month,10,46,No
1238,2021-04-06,60,Male,30.96,34,PayPal,Annual,5,24,Yes
1239,2022-11-07,33,Male,39.55,13,PayPal,Two-year,6,50,No
1240,2021-03-28,36,Female,47.64,19,Debit Card,Month-to-month,1,10,No
1241,2020-10-14,75,Female,142.41,15,Credit Card,Annual,7,17,Yes
1242,2022-08-17,51,Male,73.24,31,Bank Transfer,Annual,7,2,No
1243,2022-02-23,33,Male,21.08,35,Credit Card,Annual,5,1,Yes
1244,2021-10-04,34,Male,71.66,18,Bank Transfer,Month-to-month,10,2,No
1245,2022-11-15,82,Male,118.17,8,Debit Card,Month-to-month,2,25,Yes
1246,2022-01-28,48,Female,74.99,11,Debit Card,Month-to-month,5,2,No
1247,2020-12-01,76,Male,59.34,16,Bank Transfer,Annual,0,35,No
1248,2021-08-31,83,Male,84.63,11,PayPal,Two-year,10,49,Yes
1249,2021-01-28,28,Male,60.76,22,Credit Card,Annual,0,20,No
1250,2020-04-24,38,Female,139.61,25,Bank Transfer,Annual,10,15,No
1251,2020-08-26,22,Male,138.52,8,Bank Transfer,Two-year,6,47,No
1252,2021-03-22,55,Female,122.87,20,Debit Card,Two-year,4,20,No
1253,2021-07-23,85,Female,60.54,28,Debit Card,Two-year,7,40,Yes
1254,2020-05-05,27,Male,86.66,9,Bank Transfer,Month-to-month,1,30,No
1255,2021-04-06,27,Male,76.86,36,PayPal,Annual,5,42,No
1256,2020-10-01,74,Female,55.51,19,Credit Card,Two-year,5,43,No
1257,2020-07-02,76,Female,115.73,14,PayPal,Annual,3,36,Yes
1258,2022-10-28,74,Female,110.83,29,Debit Card,Two-year,9,17,No
1259,2020-07-12,48,Male,131.87,26,PayPal,Annual,0,20,Yes
1260,2021-11-02,39,Female,82.05,36,Credit Card,Two-year,6,9,No
1261,2020-07-04,26,Female,84.11,10,Credit Card,Month-to-month,1,1,Yes
1262,2021-02-12,67,Male,70.22,25,PayPal,Annual,2,42,No
1263,2022-08-22,36,Male,52.53,12,Debit Card,Two-year,5,27,No
1264,2022-04-08,39,Male,119.55,26,Credit Card,Two-year,5,40,Yes
1265,2021-03-02,63,Male,62.35,23,Credit Card,Month-to-month,0,38,No
1266,2022-05-18,42,Male,85.49,20,Bank Transfer,Annual,4,16,No
1267,2020-09-25,63,Male,84.93,32,Bank Transfer,Two-year,1,22,No
1268,2022-02-25,20,Female,141.19,7,PayPal,Two-year,6,31,No
1269,2021-10-19,40,Female,87.72,17,Debit Card,Two-year,4,18,No
1270,2021-05-28,18,Female,34.44,1,Credit Card,Two-year,3,41,No
1271,2021-12-22,66,Male,97.41,18,PayPal,Annual,2,42,Yes
1272,2022-08-27,32,Female,72.63,33,PayPal,Two-year,7,27,No
1273,2020-06-16,70,Male,85.51,27,Debit Card,Month-to-month,5,15,No
1274,2021-04-01,66,Female,94.31,4,PayPal,Annual,0,14,No
1275,2022-03-26,19,Female,75.74,30,Credit Card,Month-to-month,9,42,No
1276,2021-12-13,72,Male,88.13,1,Credit Card,Two-year,6,30,Yes
1277,2021-01-27,46,Male,92.19,18,Debit Card,Month-to-month,0,5,No
1278,2020-09-10,68,Female,80.05,7,Bank Transfer,Two-year,4,8,No
1279,2020-02-04,76,Male,91.95,19,Debit Card,Month-to-month,5,46,No
1280,2020-04-15,46,Male,136.56,36,PayPal,Annual,8,20,No
1281,2020-02-02,21,Female,132.12,16,Credit Card,Annual,7,12,No
1282,2021-01-30,52,Female,101.31,18,Debit Card,Two-year,1,35,No
1283,2022-12-28,47,Female,56.77,26,PayPal,Annual,10,46,No
1284,2020-11-05,44,Female,97.04,26,PayPal,Annual,1,29,No
1285,2022-03-18,50,Female,59.43,20,Debit Card,Annual,9,38,No
1286,2020-06-04,42,Male,62.62,7,Bank Transfer,Month-to-month,2,1,No
1287,2021-09-19,41,Female,36.98,16,Credit Card,Two-year,0,45,No
1288,2022-04-01,34,Male,50.63,10,Credit Card,Annual,9,7,Yes
1289,2021-08-17,56,Female,69.51,33,Credit Card,Month-to-month,4,46,No
1290,2021-04-19,82,Male,86.8,35,Debit Card,Month-to-month,0,35,No
1291,2022-01-09,29,Female,58.01,34,Credit Card,Two-year,10,16,No
1292,2022-06-30,76,Female,26.04,19,Credit Card,Two-year,10,15,No
1293,2020-08-01,49,Female,82.63,11,Bank Transfer,Month-to-month,8,4,Yes
1294,2020-03-30,54,Male,35.56,23,Credit Card,Month-to-month,0,7,No
1295,2022-05-27,80,Female,143.43,3,Bank Transfer,Annual,6,48,No
1296,2022-11-04,57,Female,85.4,23,Bank Transfer,Month-to-month,8,11,No
1297,2021-03-29,26,Female,126.09,7,PayPal,Annual,4,20,Yes
1298,2022-02-22,50,Female,149.08,22,Credit Card,Annual,3,37,No
1299,2022-09-09,61,Female,65.45,22,PayPal,Two-year,2,34,Yes
1300,2021-08-31,28,Male,79.18,14,Credit Card,Month-to-month,4,47,No
1301,2021-03-29,39,Male,111.07,26,Debit Card,Annual,3,15,No
1302,2022-02-03,18,Male,56.16,18,Debit Card,Month-to-month,8,44,No
1303,2022-12-04,33,Female,52.96,26,Debit Card,Annual,9,7,No
1304,2020-06-07,35,Female,66.07,21,Bank Transfer,Two-year,9,32,No
1305,2021-10-15,75,Male,66.8,15,Bank Transfer,Month-to-month,3,31,No
1306,2022-12-15,46,Male,133.5,21,Credit Card,Annual,5,33,No
1307,2021-09-08,65,Female,36.48,15,Debit Card,Annual,7,39,No
1308,2021-07-08,70,Male,124.92,33,Credit Card,Annual,0,16,No
1309,2021-03-06,42,Female,91.14,6,Credit Card,Month-to-month,0,18,No
1310,2022-07-28,49,Male,84.94,11,PayPal,Two-year,5,30,No
1311,2021-04-06,18,Male,23.8,18,Bank Transfer,Annual,3,40,No
1312,2020-01-09,70,Female,110.63,27,Debit Card,Annual,7,4,No
1313,2020-12-28,29,Female,118.1,26,PayPal,Two-year,6,12,No
1314,2022-09-19,70,Female,53.5,12,Debit Card,Annual,4,10,No
1315,2022-01-17,72,Female,70.7,29,PayPal,Annual,5,11,No
1316,2022-10-18,31,Female,56.77,3,PayPal,Two-year,9,15,Yes
1317,2021-02-26,51,Female,81.69,28,Debit Card,Month-to-month,4,11,No
1318,2022-03-20,56,Male,36.21,18,Bank Transfer,Two-year,3,11,Yes
1319,2020-04-14,76,Female,20.5,23,Debit Card,Two-year,8,45,No
1320,2020-03-15,58,Male,136.59,10,Bank Transfer,Two-year,10,6,No
1321,2022-12-22,28,Male,55.43,15,Bank Transfer,Annual,5,38,No
1322,2021-10-27,76,Male,83.73,5,Bank Transfer,Annual,10,36,No
1323,2022-05-30,53,Female,127.82,30,PayPal,Annual,1,41,No
1324,2020-09-09,76,Male,92.02,34,PayPal,Two-year,6,27,No
1325,2021-12-06,23,Male,80.03,26,Debit Card,Month-to-month,8,27,No
1326,2021-02-15,74,Male,120.65,17,PayPal,Annual,2,28,No
1327,2020-06-18,59,Male,126.56,36,Bank Transfer,Annual,9,13,Yes
1328,2021-10-22,54,Female,96.56,18,Bank Transfer,Month-to-month,6,43,No
1329,2021-04-19,52,Male,32.05,31,PayPal,Annual,3,9,No
1330,2021-02-19,79,Male,57.59,22,Bank Transfer,Annual,5,33,No
1331,2021-08-18,41,Male,74.95,1,PayPal,Month-to-month,7,10,No
1332,2021-09-08,68,Female,30.54,22,Debit Card,Month-to-month,1,14,Yes
1333,2022-03-19,63,Female,119.69,16,Bank Transfer,Month-to-month,8,31,No
1334,2021-07-29,29,Female,64.1,9,Debit Card,Annual,3,2,No
1335,2022-06-02,23,Male,93.13,4,Credit Card,Annual,10,47,No
1336,2021-04-23,50,Male,111.0,7,Credit Card,Annual,3,17,No
1337,2021-09-14,73,Male,146.15,27,Debit Card,Month-to-month,7,24,No
1338,2020-01-17,79,Female,44.41,35,Bank Transfer,Annual,4,20,No
1339,2021-04-26,18,Male,95.25,26,Credit Card,Two-year,8,50,No
1340,2020-07-17,21,Male,37.97,7,Debit Card,Annual,10,30,Yes
1341,2022-08-04,69,Male,119.74,35,Bank Transfer,Month-to-month,8,23,No
1342,2021-03-15,43,Female,77.15,2,PayPal,Month-to-month,3,15,No
1343,2020-02-01,83,Female,105.82,18,Bank Transfer,Two-year,2,19,No
1344,2022-11-26,64,Male,107.2,26,Credit Card,Month-to-month,3,6,Yes
1345,2020-05-05,26,Male,128.92,11,Bank Transfer,Month-to-month,10,12,Yes
1346,2021-02-24,48,Male,132.41,36,Debit Card,Month-to-month,9,34,No
1347,2021-02-13,67,Male,147.04,30,PayPal,Month-to-month,1,22,No
1348,2020-09-22,55,Female,50.48,17,Debit Card,Month-to-month,4,6,No
1349,2021-12-03,33,Male,60.48,15,PayPal,Month-to-month,2,50,No
1350,2022-10-12,78,Male,90.33,8,Bank Transfer,Two-year,6,35,Yes
1351,2022-02-15,47,Female,31.47,31,Credit Card,Month-to-month,1,47,No
1352,2020-06-22,85,Male,126.74,31,PayPal,Two-year,5,9,No
1353,2022-11-27,71,Female,91.17,26,Debit Card,Two-year,0,12,No
1354,2021-03-19,60,Male,148.25,18,PayPal,Two-year,5,20,No
1355,2022-07-31,26,Male,39.08,9,PayPal,Two-year,2,42,No
1356,2022-06-20,77,Male,20.27,26,Debit Card,Two-year,10,5,Yes
1357,2022-06-17,19,Male,144.57,26,Credit Card,Annual,4,10,No
1358,2021-09-24,25,Male,131.52,20,Debit Card,Two-year,7,40,No
1359,2021-06-21,32,Female,133.05,28,PayPal,Two-year,2,24,No
1360,2022-11-24,82,Female,42.81,16,PayPal,Annual,3,39,No
1361,2022-02-05,52,Male,37.9,8,Bank Transfer,Month-to-month,7,20,No
1362,2020-01-30,66,Female,98.12,35,PayPal,Two-year,7,13,Yes
1363,2021-07-26,47,Female,55.39,16,PayPal,Month-to-month,0,4,Yes
1364,2022-09-17,51,Female,60.94,13,Bank Transfer,Two-year,7,2,No
1365,2020-12-09,78,Male,71.2,36,Debit Card,Annual,6,7,No
1366,2021-12-05,22,Female,30.49,34,Bank Transfer,Two-year,8,14,No
1367,2020-06-25,77,Female,128.18,5,Debit Card,Two-year,9,45,No
1368,2021-04-12,56,Female,145.74,33,Debit Card,Annual,6,28,No
1369,2022-01-13,82,Female,79.52,2,Bank Transfer,Annual,2,14,No
1370,2021-12-26,60,Male,20.57,34,Credit Card,Annual,7,50,Yes
1371,2020-10-28,45,Male,96.7,28,PayPal,Two-year,9,44,No
1372,2021-06-13,57,Male,76.66,4,Bank Transfer,Two-year,6,6,Yes
1373,2020-07-04,62,Male,59.99,23,Debit Card,Annual,7,3,No
1374,2021-09-23,39,Female,63.81,24,Debit Card,Month-to-month,9,39,No
1375,2020-05-17,76,Male,84.64,15,PayPal,Month-to-month,6,48,Yes
1376,2021-05-26,62,Male,23.89,17,Bank Transfer,Annual,1,12,No
1377,2021-08-17,21,Male,111.62,32,PayPal,Two-year,10,47,No
1378,2021-10-08,23,Male,88.43,1,Debit Card,Month-to-month,5,4,Yes
1379,2022-08-03,35,Female,56.78,16,Credit Card,Two-year,2,27,No
1380,2020-07-15,38,Female,123.09,7,Bank Transfer,Two-year,4,49,No
1381,2021-08-26,51,Male,104.86,13,Bank Transfer,Month-to-month,0,35,No
1382,2021-05-25,48,Female,123.03,13,Bank Transfer,Month-to-month,4,44,No
1383,2020-12-15,54,Male,149.19,11,Credit Card,Month-to-month,1,22,Yes
1384,2021-07-14,56,Female,144.57,18,Credit Card,Month-to-month,10,25,Yes
1385,2020-09-13,70,Male,61.93,36,PayPal,Two-year,8,44,No
1386,2020-11-26,60,Male,30.57,16,Credit Card,Annual,3,6,Yes
1387,2022-10-14,27,Female,78.33,35,PayPal,Two-year,4,25,Yes
1388,2021-11-07,81,Female,83.74,5,Credit Card,Month-to-month,2,21,No
1389,2022-12-07,61,Male,62.46,28,Bank Transfer,Annual,5,9,No
1390,2022-01-29,56,Male,54.0,8,Credit Card,Annual,5,31,Yes
1391,2022-10-06,60,Male,30.41,9,Debit Card,Two-year,2,19,No
1392,2022-05-22,71,Female,69.56,28,Credit Card,Month-to-month,0,36,No
1393,2020-06-26,24,Female,128.51,20,Credit Card,Month-to-month,5,45,No
1394,2020-08-30,27,Female,95.55,13,Debit Card,Two-year,7,43,No
1395,2020-04-03,46,Female,136.35,20,Bank Transfer,Month-to-month,2,36,Yes
1396,2022-08-03,64,Male,104.75,22,Credit Card,Month-to-month,10,27,Yes
1397,2021-12-20,83,Male,82.68,32,PayPal,Annual,9,9,No
1398,2020-01-14,51,Female,113.92,19,PayPal,Annual,9,5,No
1399,2020-02-13,66,Female,42.91,25,Credit Card,Two-year,7,15,Yes
1400,2021-09-24,67,Male,109.15,12,Credit Card,Two-year,3,19,Yes
1401,2022-08-04,36,Male,64.62,21,Debit Card,Annual,7,49,No
1402,2020-12-27,81,Male,114.42,26,Debit Card,Annual,6,37,No
1403,2021-02-24,76,Female,84.41,17,Credit Card,Annual,7,16,Yes
1404,2022-07-22,65,Female,59.56,21,PayPal,Two-year,3,33,No
1405,2022-12-16,71,Female,51.4,6,Debit Card,Annual,5,4,No
1406,2021-10-21,60,Female,76.9,26,PayPal,Two-year,0,47,Yes
1407,2021-10-20,56,Male,60.17,7,PayPal,Annual,8,11,No
1408,2021-03-10,21,Female,100.59,4,Bank Transfer,Two-year,9,34,No
1409,2020-02-26,72,Male,101.1,15,PayPal,Annual,5,38,No
1410,2021-02-13,47,Female,42.94,32,PayPal,Annual,7,6,No
1411,2021-02-07,44,Female,90.57,35,Credit Card,Two-year,6,9,No
1412,2022-12-16,63,Female,82.38,21,Bank Transfer,Month-to-month,7,16,No
1413,2021-01-18,49,Male,43.57,23,Credit Card,Month-to-month,4,10,No
1414,2020-04-08,30,Male,92.53,7,Debit Card,Month-to-month,1,22,No
1415,2022-11-04,19,Male,103.77,16,Bank Transfer,Month-to-month,4,30,No
1416,2020-10-23,74,Male,33.61,10,Credit Card,Two-year,4,8,No
1417,2022-08-04,38,Male,80.66,12,Bank Transfer,Annual,6,24,Yes
1418,2020-06-16,24,Female,55.31,35,Bank Transfer,Month-to-month,4,34,No
1419,2021-09-25,33,Female,48.22,8,Credit Card,Two-year,6,2,No
1420,2021-03-11,31,Female,28.57,14,PayPal,Annual,1,27,No
1421,2021-01-14,50,Female,149.69,23,Credit Card,Month-to-month,2,26,No
1422,2021-03-16,68,Female,86.48,7,PayPal,Month-to-month,7,23,Yes
1423,2021-05-14,73,Male,27.3,13,Debit Card,Two-year,0,15,No
1424,2021-03-19,31,Female,117.71,24,PayPal,Month-to-month,2,43,No
1425,2021-04-07,62,Male,95.89,13,PayPal,Month-to-month,6,33,No
1426,2021-09-10,32,Male,48.6,28,Bank Transfer,Month-to-month,5,24,No
1427,2020-12-16,72,Male,20.86,8,PayPal,Annual,7,48,No
1428,2022-11-27,80,Female,121.91,24,Credit Card,Month-to-month,6,7,No
1429,2022-08-19,26,Male,117.95,23,Bank Transfer,Two-year,2,45,No
1430,2020-09-18,46,Female,35.57,14,Debit Card,Two-year,3,47,No
1431,2022-08-25,41,Female,80.81,5,Debit Card,Two-year,2,27,No
1432,2021-11-11,75,Female,114.77,35,PayPal,Annual,3,9,No
1433,2021-08-11,72,Female,62.36,15,Debit Card,Annual,8,20,No
1434,2022-12-24,23,Male,23.11,13,PayPal,Month-to-month,6,41,No
1435,2022-04-03,39,Female,138.42,18,Credit Card,Month-to-month,10,46,No
1436,2020-08-06,39,Male,38.92,25,Bank Transfer,Annual,1,22,No
1437,2021-09-06,62,Female,117.9,12,Credit Card,Month-to-month,7,43,Yes
1438,2022-07-12,22,Male,75.61,5,PayPal,Annual,3,43,Yes
1439,2020-08-07,81,Male,144.32,22,Debit Card,Two-year,3,35,No
1440,2020-07-03,38,Female,121.3,21,Bank Transfer,Annual,3,16,No
1441,2022-05-30,61,Male,52.81,5,Debit Card,Annual,4,47,No
1442,2021-01-30,24,Female,94.19,22,Debit Card,Month-to-month,2,25,No
1443,2020-03-21,57,Male,101.38,18,Debit Card,Month-to-month,5,36,Yes
1444,2020-08-21,54,Male,115.45,2,Credit Card,Annual,4,35,No
1445,2020-09-26,66,Female,71.91,9,PayPal,Two-year,0,27,Yes
1446,2020-07-25,84,Male,83.04,27,PayPal,Month-to-month,7,42,No
1447,2020-02-04,63,Male,21.35,35,PayPal,Month-to-month,3,17,No
1448,2021-09-21,30,Male,144.76,33,PayPal,Annual,3,1,No
1449,2022-02-01,19,Female,132.59,10,Debit Card,Month-to-month,7,46,No
